460;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;441;96
461;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;328;96
462;Psychic Power;Purple;The battle opponent is moved to the bench and gains Wait.;281;8
463;Miss;Red;;10;20
464;Psychic Power;Purple;The battle opponent is moved to the bench and gains Wait.;271;12
465;Scratch;White;;569;56
466;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;358;96
467;Miss;Red;;10;16
468;Pin Missile;White;Spin again until Pin Missile does not land - damage is multiplied by the number of Pin Missile spins;384;44
469;Miss;Red;;10;12
470;Toxic;Purple;The battle opponent becomes noxious.;264;24
471;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;400;96
472;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;379;96
473;Tackle;White;;466;24
474;Miss;Red;;10;4
475;Double-Edge;Purple;This Pokémon and the battle opponent are knocked out;332;20
476;Miss;Red;;10;4
477;Tackle;White;;332;24
478;Light Screen;Purple;;382;20
479;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;433;96
480;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;453;96
481;Miss;Red;;10;12
482;Hyper Take Down;White;If the battle opponent is knocked out, this Pokémon claims its previous spot and gains Wait.;334;24
483;Miss;Red;;10;12
484;Stomp;White;;577;48
485;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;438;96
486;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;432;96
487;Peck;White;;370;24
488;Ember;White;;556;48
489;Miss;Red;;10;24
490;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;520;96
491;Miss;Red;;10;12
492;Scratch;White;;478;28
493;Thrash;White;This Pokémon becomes confused,;585;28
494;Tease;Purple;Switch this Pokémon with the adjacent opponent Pokémon.;250;28
495;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;579;96
496;Dodge;Blue;;10;20
497;Crush Claw;White;;502;16
498;Scratch;White;;428;24
499;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;475;32
500;Miss;Red;;10;4
501;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;435;96
502;Poison Sting;Purple;The battle opponent becomes poisoned;295;60
503;Tackle;White;;437;32
504;Miss;Red;;10;4
505;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;538;96
506;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;330;96
507;Cross Poison;White;;467;28
508;Miss;Red;;10;8
509;Venom Whip;Purple;One Pokémon within 2 steps becomes noxious;313;28
510;Miss;Red;;10;4
511;Noxious Fang;White;If this Pokémon is knocked out, the opponent Pokémon becomes noxiuous;302;28
512;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;595;96
513;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;555;96
514;Spark;White;;519;28
515;Dodge;Blue;;10;4
516;Discharge;White;;559;16
517;Dodge;Blue;;10;8
518;Spark;White;;371;28
519;Dodge;Blue;;10;8
520;Miss;Red;;10;4
521;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;462;96
522;Protect;Blue;;10;20
523;Solar Beam;White;;490;36
524;Sleep Powder;Purple;The battle opponent falls asleep.;278;32
525;Miss;Red;;10;8
526;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;462;96
527;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;333;96
528;Miss;Red;;10;4
529;Wrap;White;;426;12
530;Toxic Fluid;Purple;The battle opponent becomes noxious.;334;28
531;Wrap;White;;391;16
532;Poison Tail;White;If this Pokémon is knocked out, the opponent Pokémon becomes poisoned;491;36
533;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;596;96
534;Miss;Red;;10;12
535;Bubble Beam;White;;544;12
536;Miss;Red;;10;8
537;Peck;White;;375;64
538;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;425;96
539;Psychic Shove;Purple;The battle opponent is knocked as far back as possible in a straight line. Any Pokémon it collides with are also knocked back. All affected Pokémon gain Wait.;337;32
540;Annihilate;Blue;This Pokémon moves 2 steps away;10;16
541;Psycho Cut;White;Spin again - if Psycho Cut is spun, it deals +50 damage;310;40
542;Miss;Red;;10;8
543;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;395;96
544;Sludge Bomb;White;If this Pokémon is knocked out, all Pokémon within 2 steps become Poisoned;495;56
545;Poison Gas;Purple;The battle opponent becomes poisoned;348;32
546;Miss;Red;;10;8
547;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;584;96
548;Dragon Breath;White;;301;24
549;Muddy Water;Purple;The battle opponent and one neighbour Pokémon directly behind it are knocked 1 step back and gain Wait;333;32
550;Miss;Red;;10;4
551;Bite;White;;527;24
552;Protect;Blue;This Pokémon gains Wait;10;12
553;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;424;96
554;Stomp;White;;591;16
555;Miss;Red;;10;4
556;Magic Coat;Purple;If a battle opponent uses an Attack that attaches a marker or causes a special condition, that effect will be caused on the battle opponent instead.;365;40
557;Miss;Red;;10;4
558;Stomp;White;;386;16
559;Crunch;White;;510;16
560;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;563;96
561;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;572;96
562;Miss;Red;;10;28
563;Psybeam;White;If this Pokémon is knocked out, the opponent Pokémon is Confused;449;32
564;Startling Powder;Purple;The battle opponent either becomes poisoned, paralyzed, or fals asleep.;297;36
565;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;432;96
566;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;389;96
567;Miss;Red;;10;8
568;Hydro Pump;White;;417;40
569;Miss;Red;;10;8
570;Mirror Coat;Purple;The battle opponent is knocked out if they spin purple.;321;40
571;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;441;96
572;Ice Beam;White;The battle opponent is now frozen;449;12
573;Surf;White;;542;36
574;Sing;Purple;The battle opponent falls asleep.;284;32
575;Dodge;Blue;;10;12
576;Miss;Red;;10;4
577;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;358;96
578;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;463;96
579;Miss;Red;;10;20
580;Fly Away;Purple;This Pokémon jumps over the battle opponent and lands on a surrounding point.;386;20
581;Brave Bird;White;This Pokémon is kncoked out if the opponent's Attack deals more than half the damage that this Pokémon's Attack deals;515;24
582;Wing Attack;White;;397;32
583;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;325;96
584;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;358;96
585;Quick Attack;Gold;;500;20
586;Thunder;White;;367;12
587;Thunder Wave;Purple;The battle opponent becomes paralyzed.;305;20
588;Thunder Shock;White;;554;40
589;Miss;Red;;10;4
590;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;408;96
591;Miss;Red;;10;4
592;Heavy Slam;White;If the battle opponent has MP3 or higher, this Pokémon takes no damage and the battle opponent is knocked out;459;20
593;Extrasensory;White;;448;36
594;Confuse Ray;Purple;The battle opponent becomes confused;356;20
595;Iron Defense;Blue;This Pokémon gains Wait.;10;20
596;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;352;96
597;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;452;96
598;Quick Attack;Gold;;402;20
599;Fake Out;Purple;This Pokémon switches places with its battle opponent.;361;16
600;Fury Swipes;White;Spin again until Fury Swipes does not land - damage is multiplied by the number of Fury Swipes spins;417;56
601;Miss;Red;;10;4
602;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;461;96
603;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;565;96
604;Bite;White;;583;24
605;Scary Face;Purple;The battle opponent is knocked 1 step back (the opponent chooses the point) and gains Wait.;264;32
606;Bite;White;;421;24
607;Miss;Red;;10;16
608;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;506;96
609;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;345;96
610;Tackle;White;;502;28
611;Bite;White;;430;32
612;Withdraw;Blue;This Pokémon gains Wait.;10;32
613;Miss;Red;;10;4
614;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;341;96
615;Miss;Red;;10;4
616;Psychic;White;;404;24
617;Hyper Sonic;Gold;If the battle opponent's Attack is 100 damage or more, this Pokémon cannot be knocked out.;363;48
618;Shuttle Flip;Blue;This Pokémon can take 1-2 steps back;10;20
619;Genesis Supernova;White;All opposing Pokémon on the field spin. Those that spin a Purple Attack are knocked out. This Pokémon is excluded from the duel;586;96
620;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;557;96
621;Wing Attack;White;;346;36
622;Quick Attack;Gold;;564;16
623;Wing Attack;White;;517;36
624;Miss;Red;;10;8
625;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;332;96
626;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;514;96
627;Miss;Red;;10;4
628;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;390;24
629;Miss;Red;;10;4
630;Extreme Speed;Gold;;497;36
631;Miss;Red;;10;4
632;Break Energy;White;Your opponent's Energy Plate-based effects are lost;449;24
633;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;372;96
634;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;411;96
635;Miss;Red;;10;8
636;Razor Leaf;White;;475;24
637;Solar Beam;White;;460;16
638;Razor Leaf;White;;311;24
639;Miss;Red;;10;4
640;Whirlwind;Purple;The battle opponent is moved to the bench and gains Wait.;276;20
641;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;550;96
642;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;493;96
643;Hammer Arm;White;This Pokémon gains Wait;418;32
644;Ice Punch;White;If this Pokémon is knocked out, the battle opponent becomes frozen;392;20
645;Parting Shot;Purple;This Pokémon may switch with a Pokémon on your bench. The battle opponent now has Wait.;350;32
646;Miss;Red;;10;12
647;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;455;96
648;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;577;96
649;Quick Attack;Gold;;575;24
650;Tackle;White;;313;68
651;Miss;Red;;10;4
652;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;538;96
653;Thunder Punch;White;If this Pokémon is knocked out when it uses this attack, the battle opponent becomes paralyzed.;364;60
654;Quick Attack;Gold;;433;24
655;Miss;Red;;10;12
656;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;309;96
657;Bite;White;;591;16
658;Miss;Red;;10;8
659;Dragon Tail;White;Benches your battle opponent (except when opponent has Fainted). Your battle opponent must then wait;537;36
660;Earthquake;White;All Pokémon on the field spin, except this one - if they spin a miss, they are knocked out;557;36
661;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;410;96
662;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;345;96
663;Land's Wrath;White;All other Pokémon on the field spin - those that spin purple are knocked out;368;24
664;Miss;Red;;10;4
665;Dragon Breath;White;;371;36
666;Miss;Red;;10;4
667;Extreme Speed;Gold;;403;24
668;Miss;Red;;10;4
669;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;444;96
670;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;448;96
671;Miss;Red;;10;8
672;Tentacle Sting;White;If this Pokémon is knocked out, the battle opponent becomes poisoned or paralyzed;529;56
673;Miss;Red;;10;8
674;Mirror Coat;Purple;The battle opponent is knocked out if they spin purple;342;24
675;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;456;96
676;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;375;96
677;Miss;Red;;10;4
678;Big Yawn;Purple;This Pokémon and the battle opponent fall asleep.;257;36
679;Body Slam;White;The battle opponent becomes paralyzed.;587;32
680;Giga Impact;White;;486;24
